sample_id,label,n_events,n_nodes,n_edges,build_time_s,peak_memory_kb
3e1023bead7a9eb9bbed6e03cb77e5ffc503a2deee5dfda41caa94aa66dd1d1a,Emotet,60,21,60,0.000084,
3e153c6f93209fd6df12d9efd55cde6c04cfb308b9628d2c5b8db49edf8cb2ad,Emotet,1044,977,1044,0.002002,
3e23e1f44e99b354b4ee52378877452412df9f5201171e97d3e9d31d66c73bd3,Trickbot,1356,832,1356,0.002117,
3e269b0ba5c550cd0636355f2b8da977dac2dc4ad42bcf8b917322006ccf4745,Emotet,110,26,110,0.000143,
3e300489e4f03eff6b0fd74c941ef017a31ac4829ef766021f04fa19ad845451,Emotet,304,192,304,0.000448,
3e3dd5c9a6876f38ad9ece7d5a3dedc3b78368432981f7569d67558a44f1e58d,Emotet,1041,971,1041,0.002077,
3e4f8aee9052d5377f472cafc829d39e258261760eba2c6feb615b129d26b2fa,Trickbot,57,40,57,0.000109,
3e505c45cfeaa9ad2a422ce370524cb5bf1d12d9f8ea5e9f20235e6a3f7e2da7,Trickbot,1923,1302,1923,0.003391,436
3e6760a33230b6788baf453889b22e26286ada98195acc2b1c5cfe9ac889a2e2,Emotet,1070,982,1070,0.001793,
3e69de6f9f109389c99fabebdd3a1c4e4b1d486a46d335d9ca2eae252a91c85c,Trickbot,17,17,17,0.000038,
3e70136aad0136abd3ea16bd61ec274bc8fe165e4f2e21f3a6599bee388a86bc,Emotet,307,191,307,0.000438,
3e75b32d73d9f911bd2e3facc4b26f6fd1ce01555b3506e50e19fd75d4d4c8ca,Emotet,107,68,107,0.000164,
3e7a59870b5d5781f05f7baa19ccec9dbb7f3f871fd61560f67fefd7ebcb9235,Emotet,1347,1018,1347,0.002291,
3e9061159e80955e804f693c93e47439cfc96e5c39bb189ae3ba47237ede9281,Trickbot,45,35,45,0.000078,
3ecaf3b7fb4b7ad7815c609e4cc5799fb22bd2d6b1a1313b8e5ef6bb3f9af100,Emotet,161,135,161,0.000244,
3ecf45291ea7fcaf00a405dd5284e61997001513541973df12d81905bfcdf0cc,Trickbot,17,17,17,0.000032,
3ed1819a2ff8189828b72152bddb398d6f18436fd0eabacf9a2162aed0fdcf2b,Emotet,197,140,197,0.000270,
3ed3759a7759fd6cffc0bddfc01d262f1a8a47b10ee5c4c2192547f7f47683d1,Emotet,300,172,300,0.000450,59
3ee6264984e3aaf31cfa92b4c690a31f6b76cf6a27bcc5c4afc9ae1b03099e86,Trickbot,1902,1225,1902,0.003174,
3f07596ae5a9c1a388cf510db27da3bc071e62b266650011039a9638d8e2f1d8,Emotet,382,242,382,0.000559,
3f15e3ba7ea15b0929694b17e27c87f052ab486683363f1ed2b36bcf60859f5a,Trickbot,42,35,42,0.000087,
3f1f1273590a849a4e9d504c131f2420be18f9f1fd33513208c3d992123a097f,Trickbot,43,36,43,0.000072,
3f41f8804004308677106c37c70cf0650cdb3ac3d784eec5a404e10175552ef8,Trickbot,2671,1801,2671,0.004916,
3f477fbdb2edf13d080797de5e0b7a0ffe3129376a6ff1436a4b43fbc186caf9,Trickbot,82,70,82,0.000141,
3f4d3de77c4a5693ae3056deb66dde02d99a1dfd4527c3068649408fe4e68011,Emotet,324,190,324,0.000502,
3f544249c20ac7fd6ea770c45b82a63750067315c261267a8cc7141a068ea172,Trickbot,32,14,32,0.000046,
3f59c30e30e20ffd8132e13602543929e3ccc456a4ec2a3ffd685df894adf672,Emotet,171,142,171,0.000267,
3f651b525ceaa941c143b2adc3244b3d4b9af299ad09beea345867258dfbf5e7,Trickbot,1214,786,1214,0.001866,274
3f8dc7832025fce4dea33902bccf4d8dfb3f73fbc44aebbde9bb46f65c97d4d2,Trickbot,74,59,74,0.000120,
3f9d6c29995dbc28b91e0d30b63cfb7f7cf42d050949355b0b62293b76327568,Emotet,1088,987,1088,0.001927,
3f9d9eae4609b0f0dd113467d1b5fc3a890a1cb3600f069e65e855516ee7b3b7,Emotet,38,24,38,0.000068,
3f9f5a4af8e94d9b39d9f702083df664b71a30156db8d275ec0637f66ed59fe8,Trickbot,1900,1230,1900,0.003352,
3fa8350282a0ed194f9835d04d0f2e8fdf6e7d5cb7f3e30453922815e510ec56,Trickbot,8,8,8,0.000024,
3fae4499da275ba0b48db97b863512ce8b9ecd09e8a0e0937b22936abcc8f7c4,Emotet,54,27,54,0.000074,
3fafdc98ff06cbab6db1efbb7b6a483a53e0e84f256a3cfb20290c2f627c6462,Emotet,1077,975,1077,0.001895,
3fb5f2f8a747a3d91707f4f901d1bbb28870b8abd5b64515b6825a43b6452aaa,Emotet,292,187,292,0.000400,
3feb77fe769cac407dc4c800da40ed64de5c8796b1cd2f1f25791438e9195b4a,Emotet,181,96,181,0.000280,
3ff777d826642ca300d251039dca96bbd88b73f58acc641d19b3aa7a2a085904,Emotet,327,198,327,0.000470,63
3fff30a09c222236dcbbe2ba82d30222a391b6d6fc5e11660b5e32910990b097,Trickbot,50,43,50,0.000078,
4014832c31b033b086249d4a020556e57e83193616e18235397615bf9346b73a,Trickbot,1922,1296,1922,0.003279,
40166192f3424b5f81b4f230fe1053527f6989a315d01c4f125712e20fd3551a,Emotet,182,143,182,0.000301,
405e4a880914faf6db7c228d073b9d43b64a54362532ba4fa2bfb2c9f77d910c,Trickbot,1295,871,1295,0.002188,
405ffb2d4303ffb437209de4f8a86560248a4e4b40b87a94181312b4b2908745,Trickbot,50,39,50,0.000080,
40663835d81b1a569a0c380d6d3158e6066203827369ba255ee2754782394f7f,Emotet,326,178,326,0.000414,
406b4b2ccd69c3db6047c60befd30b7428c9677ef839024d9e4d3f87178a266f,Emotet,254,181,254,0.000442,
40705487f47ae46ad6a111b99ce8d99b47222771ebe2c5b26827714d17910d65,Trickbot,18,18,18,0.000041,
407795e86fc7c95165fae3c4bbac3df761f7a2964161b958ff852bb26907a460,Trickbot,18,18,18,0.000041,
407961d5119578eeea6af46f4ddb882ed0ebacc54e64728e5b329fc9768e14da,Trickbot,43,36,43,0.000092,10
407a79ffd13961ca6d52c892a34bbc903fc539c53883a3da283df18dc1471c44,Emotet,959,927,959,0.001588,
4090788c4dd77eed0a13999d2cfd7960734c9b1a7555536437a5171e1065daca,Trickbot,1831,1226,1831,0.003195,
40ae0a2e69030bfb780ab963ce256d012b70084f4d862431e0596db02cf58518,Trickbot,40,34,40,0.000067,
40ae2a666f7a87714830facca4f3a174e5ebea39917ae27e652ead383698aa05,Emotet,191,142,191,0.000257,
40c2096498ecab3b0b575b5554de23f91e4de27afe6fe796e7ec5ba2ec1b70b2,Emotet,947,923,947,0.001913,
40d6e5c2bc1b851b81d82aed202cd0007bd26760ef4377a0ec23f733587890b9,Emotet,273,191,273,0.000409,
411c7de97eda38dbfd1cd65cba3fcea3587673d7bbcdeaffc65da9237d55bd28,Trickbot,109,65,109,0.000165,
41211eadd2124022e54acec029c3e2d8d8c35d191955d5805472f201d0c2be04,Emotet,52,30,52,0.000085,
41288dbf364067b66e57cbfafa0644a3e7fa4c226c37f978852c028a44eac81b,Trickbot,83,62,83,0.000134,
41321b3662dda35d2d70d5847205c3f94a7ad48db77487ec572dc7a231c3e820,Trickbot,116,71,116,0.000158,22
4139f899a4b00fa5ee88d8942d80d9abd6da165da81b2b86c842641f35f75ed5,Emotet,375,245,375,0.000541,
414f4893eb9940728b4d914d99a29d94123889d28e4c86735a22cd5b9b2d3366,Trickbot,1846,1206,1846,0.003523,
4168237968a1e9c147dbd980e85a4693a4f30fd3f4f6703ea1826061aa0f639e,Emotet,163,134,163,0.000251,
417850d2a8ed9716c048d7918adb30534f53549498ffa77194c34f2c26738d40,Emotet,195,140,195,0.000361,
41ad241ce81789d1225e05b1fba7284aee28b52c9e6aeac9ec08be906aa3769f,Emotet,387,254,387,0.000753,
41b6047c2edf7edcd565450ef04b92a5aa9b0a29cf35e0b2a3f27538d21559df,Trickbot,15,8,15,0.000034,
41ca6eb7272ea6d3b41cf84c4bb3b03e8c7bc9f418adb8fa6e4d1449647c8b94,Emotet,1077,986,1077,0.001787,
41d5f40d9ecc51b44ad03964d90e605239524e09093af9c6b44f8090e44a0750,Trickbot,110,65,110,0.000148,
41d8904f66f83df2af6d95fc307264a98ed1d35e71d2dfcca668b00f34a02442,Emotet,956,929,956,0.001708,
41e5ee5db623c966e3d060ef3a0bddbe885ad966b45b72d0e8f192160311613d,Trickbot,126,76,126,0.000182,23
41f739ed8e70fbbbe671d39da4b2f308ed62f7866184894301977d2ec5bd31e9,Emotet,112,39,112,0.000152,
41fb911dfe23cf9b208bdb1b09cf688157aedef037d79a5108f2b3b29fea7f92,Trickbot,100,68,100,0.000168,
42121715c2fe604e57c981bee30317cbb1942a2755eaad31f849d126d539eb93,Emotet,1111,987,1111,0.001827,
4214382ae3fba565c5cfa6c86149ed7b188b78830dc142392a554238dd9aaf10,Trickbot,43,36,43,0.000074,
421fd7ac66f33487b713149438988808a973b3ae57d60c80e184b24b9313125c,Trickbot,17,17,17,0.000034,
4228dc8ef68ac0ec671053b375736df6eafedc036ab022b478aecfc340f28986,Trickbot,101,85,101,0.000148,
42350bfd0227b50e3cefc78442ccf4e2348db84db92ee4b3867a13d4c5e9bc80,Emotet,307,187,307,0.000516,
423afeee939459cf6d47cf6101fe58181d35aa48cf822f681ef3106db3ec4185,Trickbot,106,54,106,0.000139,
423c0bec33e41d562e09c86a0d298531d8c74014a48848389b5cf83904b004c3,Emotet,959,928,959,0.001695,
426d1e4f61d86a4ef760af9a1834b6005669e649c5b4dc52bf91734ca1969362,Trickbot,104,65,104,0.000152,20
427dea49e4f88b7121ba0ee9fd004f6c31820f9f08eb21359729c3875a08f991,Emotet,266,189,266,0.000497,
429f0e80cf3d9823585173b672bed3e44bd5ef8df4f30dac17454e96a50c7a27,Emotet,955,926,955,0.001884,
42a1def8b7b6313ff8c63d1defd943e94ba84e71d434a8ba2fe8fe8c48cfa570,Emotet,307,198,307,0.000501,
42af3f0bbaffc7b5216d9a3e53c3f3e73f7f5f9c6e06f3a0245d3ebcda4e69d5,Emotet,1069,983,1069,0.002022,
42ccfeaacc670bb3e48d93990a8b463d5ddd436d63fdedd9836d8efc26581102,Trickbot,100,69,100,0.000158,
42d13659ceba3af638ecbb42e41252db6f33123e476d5e27f9bd2749a75d5b6f,Trickbot,74,61,74,0.000130,
42fa57e597bdeb53ba18de6d5587cadf99924ef2d2769d1f8f13d791f7336077,Emotet,301,191,301,0.000483,
430674a9076714a1afc02aefe9b9185e383774ad3f67d4d3dd5df553acd54088,Emotet,17,17,17,0.000033,
430f01b590c70f2aeb85cc083736b09b4b465b13d8d8d08da2ebfec0f876d952,Emotet,152,132,152,0.000268,
43286de99810a4b401b84a1145318920258bfa9cf67bef890dc1a011fc5c3808,Emotet,215,156,215,0.000360,43
4343a4459487368dfe39c202d97d565bda50d10dc44aec724a911638655b902b,Emotet,301,188,301,0.000494,
435053d451840536d49a682bfedc12d45643a3b16143d5f2528fb8f018326b89,Trickbot,1902,1257,1902,0.003645,
43676149953553fb0f6a624559f2efaeec6586b35fc420c5d60f73cd07f7ff3c,Emotet,51,23,51,0.000081,
436af233e87166a213814b87446d1cc034cee5bebac8b8774656152e8b6d6c76,Emotet,346,240,346,0.000569,
437f8b6bc871cb1c0432d01430b86fef7dd60a7450d00e901b657a10c6570a48,Trickbot,17,17,17,0.000033,
43954b4a0ea5bb372b2aba0a6784f8b596f352b2bbb2d9e7fbab844507dd7680,Trickbot,10,7,10,0.000026,
43b00d373c18b4e6c408d18e38c207533ca45235a44f20a0b79c67c482972b84,Emotet,407,197,407,0.000546,
43b6977564aeb820347e53d62d9e41c0d9b19baa6c8411c8cd4b647933612283,Trickbot,45,35,45,0.000067,
43b868eadbb1468aba4016f4f765c79b47ff0adc1904f6fe741fa4320b4032dd,Emotet,316,198,316,0.000475,
43bcd8c221cbc319ca00af634834479bd0a242129ac2c57244a4bd5d1cb0299e,Trickbot,43,36,43,0.000075,10
43c07c6301fc6cebac339a855e806fb77055af7add98f9ad3d242bc637900f12,Emotet,195,145,195,0.000290,
43c5b0e2db6f5d4be78471cb7783bcd47ec0586494a3be7faef48b2d373c0905,Trickbot,1420,861,1420,0.002548,
43cb0682e5072098827897ce77121ecc004ff22070bc7949c9df45655f005261,Trickbot,111,79,111,0.000202,
43db5a4a149b827caeede4763cde511c6e9dfaf5c0d9b1d2ed1d06d5a714cc9a,Trickbot,99,84,99,0.000215,
43ef00b152c732b21f2a9014c1eaf79dbfe371ef02b131b757b8e8f3539f1b33,Emotet,272,185,272,0.000490,
43f0dfb3a70dc72a7438b8bdb4ba35b11e530738bc40d4509522b9717d8bfd2c,Emotet,200,136,200,0.000381,
43f60d35d2bbb3c90b5662336a9764df9a502ea93b0f632bcf792a9658bde5f1,Emotet,2,3,2,0.000016,
4403c2d20540967179188978e30c12db4cf8225598a99526bf815de30fc80120,Trickbot,1245,789,1245,0.002080,
44125b909136cb9d19362b14faa0ec0a8f3283c93f93a8c0d1854c9c85b88469,Trickbot,137,100,137,0.000200,
441bade31c3669253fe1146e5a2b2686777b434542e9177c3966c47c3cd82fa8,Emotet,425,228,425,0.000571,79
4449024c4f4df595617f1eb34e4aa00e73689e6da9c8b3cf59ecd9635d7195be,Emotet,186,144,186,0.000300,
445ab93d827975b92d35eeab622ffafd1dad453a45065750ae91d7cedebf2bf1,Emotet,152,92,152,0.000275,
445d265830e14b7bf8b00fec37532bb2086a7fc6dcca8428252b001bacf6fc26,Trickbot,58,47,58,0.000088,
445f61c12ac879b849ff19a94f7e46b449bfae83f4130d6d2a5d78d3d02c7002,Emotet,282,190,282,0.000442,
447a57b8ca984ee2d39cfe7e879a2a79bd6382d025f733a7553da87a4b1761c7,Emotet,295,183,295,0.000507,
44a02dfd2ad35cf7e0df1d3f4fbf10068f6513077e8cf0df45c9665e1e94280f,Trickbot,1282,800,1282,0.002021,
44ad16ec0cf082542eefe6d721ebf612c7aadcb66bc90907e914afeca235206d,Trickbot,80,61,80,0.000119,
44d1a1b93c88329329685a990d5c553a0302998c272f9ae454cd0bc3cc81ad14,Trickbot,53,39,53,0.000079,
44d82581284f60fdf534dbfe72a2c10842a21d21fc860391baab1da78b8b35b5,Trickbot,9,9,9,0.000022,
44fcc04abf3811ee7d037eaaa517cbc9783430edaf367d30ec1155b8321fb848,Trickbot,844,747,844,0.001373,223
450aa64e81195966925a140cb8950516b4e12cbbfaa72c027eb9829078fa8cc5,Emotet,157,133,157,0.000235,
451043754f4a7ac675a316709600de056b74fa311910a311e48263a81be14fcf,Trickbot,94,75,94,0.000157,
45188e42a1bae27cf60782196c0aa3cbed44c87aa63eab136aa0f00fe77561e7,Emotet,37,23,37,0.000056,
4527f11bd039d90303e1504146b1008b70b0571b40b79afb25bb8137a96b1062,Trickbot,1901,1220,1901,0.003237,
452bd833e6b2f6c492621809e67f908363b08a3384dc2a42a6c42247fe869261,Emotet,223,147,223,0.000339,
452f4e449c51ba044ff0660cfe4b855a0eebcb250ccc2f011e0697b97d828779,Trickbot,25,19,25,0.000040,
453c62c1fae06d0d8f081f3ad82386b2802f6b7b1dea19f93ac2b5ae1b232222,Emotet,66,36,66,0.000087,
45447125a7986ffa1bd7f5643b84990b74708ee2e6bd6a2204d63ad086e996e4,Emotet,232,134,232,0.000319,
4549deeb97af5d17099ea5e3d81bf6247bcb7479b9b7123492a0c8f07653e413,Emotet,25,19,25,0.000044,
455689defd74d4a3e9fd013567d5ab6e0efdd6c71802133b1784fd4352ca1fcc,Emotet,398,265,398,0.000616,80
4566bc66cf0bc4e1c96680db28e97fe9ae129e63ee64582a017fb0e62b8ea523,Emotet,390,273,390,0.000664,
456ae806536c6d3b11510fbaf8af6483c6de9cdc3ca0d4cf105204e534456b57,Emotet,285,189,285,0.000441,
4577a47ee16155b0c75bfccf38079af00cba694554b12c2fd4a2dc500179af48,Trickbot,43,34,43,0.000090,
458c27f684ccb9df934339ab15cce901bb5b4b16d1090949bec4c79c6b7e2517,Emotet,217,171,217,0.000392,
4594a313078f58a79a6e388b2aa741cc79d2154d1518cc5884a51eb87d90021e,Emotet,96,77,96,0.000155,
4597f5c314db2251826a58cda00d7a3d7fbcdbb10c17cd154dd6907778d55819,Emotet,32,20,32,0.000052,
459b52a5793e38c897e7fe399fd016c9cabc9fa3df19b7594d91460b423c8812,Trickbot,204,88,204,0.000272,
45a525fcf9235c5cac7d8e80d12ddf9174b25a3284c71fe0019300992fee96ef,Trickbot,8,8,8,0.000023,
45bb50814f25f35d6befcc74db2e8bb0bba81acfd7be592cf6e3b6f5e0faa18e,Trickbot,1900,1296,1900,0.003345,
45ccb9e459298d9a7324d8af8d23a6f84f8f2481fd12da69c17fdb524ce622bc,Emotet,230,168,230,0.000380,45
45e1e3a8faa076a5d6ffb2081072debfec90f1f95453de8d53d70a513edcfad0,Trickbot,44,37,44,0.000085,
45e7b385c4b129c3d0ba1fc1e730f32eb654b2b6484722194d2f34263f7013f2,Trickbot,67,47,67,0.000106,
45f81dc1478df035ec8cf693ead89d633682e13e95ecb50089058d1d7a51645c,Trickbot,15,10,15,0.000033,
4603aa1ff9bd94cc847b6b0f87d2e99f6004621a24cb47e2ab04a1e8cea878ac,Trickbot,125,69,125,0.000187,
460db8f68a00f84c379f1b85ad786a6eafab2e4e8a101dde021ce8589e3960ee,Emotet,37,18,37,0.000066,
4611f281592516f7a0ea563f7f81647479ebf81102c62069b2822ff4763aeff7,Trickbot,17,17,17,0.000033,
461486cba45e61020169476d23a0c7f4ace6ba4c2fa1b96f567ccdcc0b770c65,Trickbot,2647,1781,2647,0.005022,
46264c55a018db1a58839edc6dea26093c825084df11f555cf79ff6e18e0e524,Emotet,1088,986,1088,0.001960,
46347ee3e6088c4475df01951afd2673b8410dbbfe8caea76edf5b5e909861da,Trickbot,1911,1237,1911,0.003383,
4648b1d634db0e247c70b8a087f418ba54c2d33caf74e9faa91f3219bce9528b,Trickbot,8,8,8,0.000024,2
4649d77a85bb9488447ab5969bea9c2212a2132885c2b3ab843eae3396c2b3b6,Trickbot,19,18,19,0.000052,
46513eba8b0228b2ca3155b0821371ebd04e4a530c46fb05cc5b75ab92b26d3d,Emotet,372,280,372,0.000670,
46551cf182490ce8d9c8a6801c040ed8d2adf0c1e304f250116b23f536b88d46,Emotet,278,185,278,0.000421,
466180307577b710f3953cb9a8996dbc5c72e906d311b0e85f3c5dcc47b3da83,Trickbot,78,59,78,0.000119,
466c949429192526f47ac94af258ffabc9e20ffbc3e2cc70ea3f4be11256b9de,Emotet,236,154,236,0.000378,
4673d5c062cf6d15d133565a73bce9c0d7f8d9c8b9880543fd6ff5fa717357da,Trickbot,9,9,9,0.000025,
46808114a806dacec162366d36206a5f3e425dfb61cd1d6bf5a1f4c0c5e91363,Emotet,969,931,969,0.001823,
46813ead8f2b33a04198d95b0d6de801949ecbf999c6a0649f5180ca4c4288b5,Emotet,179,146,179,0.000293,
46b9e45908210e30878341f6439e9174f2d0d3aa57dd4724e4ae62b056d0afc4,Emotet,291,188,291,0.000409,
46ca991cc33cf11ffc412eab833d75005c397b7396192dc2347afd1c3cb50314,Trickbot,46,38,46,0.000080,10
46e90f3bb996611ae7a6f1707a0a45dc75b2cedb973fb239340f0a8395efdd45,Emotet,268,185,268,0.000457,
46ef194f3912388c64c485e47bc5446f9d3ff16bf0e3fa6e49291abfb20d9908,Trickbot,84,74,84,0.000130,
46f615472c16fbac8ad2dfe28866716368e4b4e83b395ed88f13d4a2b9023e66,Trickbot,1461,854,1461,0.002774,
4701fd6a57d65d5502f6734f352591db15eded7f934776ca82c9aea6bf26b0e1,Emotet,81,39,81,0.000134,
47117f8165f50cfce4875b399dc8807cfc953da0f98cf8522536e05a6eb07771,Emotet,1050,977,1050,0.001917,
471f33f60460105c2a482b6d30d1c7e85cd7c7cebbb70667e989a062b3b6c353,Trickbot,123,93,123,0.000197,
47232ea2aa411bedad4e10e86e6f51e906df7bbec819d579d8832410e430c94d,Trickbot,8,8,8,0.000019,
472792a65e7a6e6b5f1848b72f0d5179fbe7b45843f549533865583b1aadb485,Emotet,210,138,210,0.000313,
4737c4b7281a5d1832b174f5d83a58e9ab7f825f900ae7fb483b17b5076cfe5c,Trickbot,74,61,74,0.000131,
473ba56b735b4084db59f07923b8afdd2f6bd3c26b73708616d40bc626255d19,Trickbot,8,8,8,0.000021,2
473d57a129dd4b09b786a65b0909c1b766baacc78a9eefed952cb49e90baff16,Emotet,287,196,287,0.000419,
475fc9a775b200494cbb0fb946aee721f84bd6fbee7d47b86bf97002d440db07,Emotet,201,147,201,0.000314,
47613caab33bb9cd4e6d188cf415a7b6d2f7482b375d9ea793f28e3d48511d7a,Trickbot,110,46,110,0.000149,
47705291dc44df573fdaae85ca614b97ab148c49fc6718afaac2ff53274c2fc4,Trickbot,1967,1325,1967,0.003465,
478945e4dc53708906a5251444b9b4d9c1d6351a37c1561f7e2b6544b38b863e,Emotet,344,199,344,0.000538,
478df88049371c64ff45529dd8faebe126e4d286e2ba9ade9b8f831da99bdb42,Trickbot,100,48,100,0.000130,
47ab302b0d22a385d06d9d0ec8e4a0e8e0438668960a32920d1aed7b5b95cc7a,Emotet,315,200,315,0.000473,
47ab5a309c1b1c5e0e5465adf5f7a06958a6f8411b5ab8ead01eb53fd3bebd48,Trickbot,185,90,185,0.000236,
47ad56382b694a4e5d0cb236987a7df1f78a03c0361000f72a9ab325e3ddc1eb,Emotet,268,191,268,0.000454,
47c045b84dd43f5ea2f443534d2d132852fd0181aef498c6f754e47b3eb050db,Trickbot,24,22,24,0.000047,6
47d60db61f5a1ecc527ea76246bd04ec62db8bb236cabce8ed46e22492859873,Emotet,256,187,256,0.000356,
47f9b7f01b4233718e90bcbafa8b5136c283b113189f2f1e9e0f3481ff0bd209,Emotet,979,937,979,0.001791,
47fc286bfcfd1129672f8d50472cf24e336ef96b723f4af31a199eb36288f833,Trickbot,78,60,78,0.000147,
4814c68dc1e145b94e525513e8a4adc1a4a9c3426bd89b35c1661a20c4a034dd,Emotet,168,140,168,0.000244,
482fb2d788f22bbe7a216248ab958979e7926f0b59d21b7a6fefda3636cadafd,Trickbot,16,13,16,0.000034,
483cb8e22a6c896272d1cc8d3c36a0e1097dbc4b6a52323e49988b31082899a9,Trickbot,1432,856,1432,0.002202,
48596c5e635bbe3735e834cbb15e06f5af3ed38ece5ecd0cf27fc7a7f38218fb,Trickbot,1395,861,1395,0.002031,
4861afe8216536dafa2e5e57d655ab8f0756ae86f779363c50c65ec31961d801,Emotet,948,925,948,0.001847,
48829a8d36e1a41a17c3d6a80d1852782791dfa75f2f8a4308b8753ff06a9f12,Emotet,958,930,958,0.001646,
4896c9430c3e10a0712a3a252e6a4113026539b663bded630e1eb86257e6533f,Emotet,158,134,158,0.000227,35
48c2670cd2d73bcbc2685ec876cae819496927e4a1beb5e84e8b277f0afa4d30,Emotet,173,135,173,0.000248,
48d337f331798f6818b9d1225bf95255f2a355ac4f48d39cec288731ecf5dd80,Emotet,189,151,189,0.000378,
48e88816e3770f05efe1567da85c56ba40e61674a327355bf3acb136543c9e83,Trickbot,1899,1271,1899,0.003565,
48ef28ec9f0e106c83aa31d65d0fbcc9145f7b5a9028348005869a4da4ce20be,Trickbot,10,10,10,0.000029,
48fedd8eb8fd95b1c3f3a43fe0ed4ff6e769902b1b7db1f07953455b5ff2c662,Emotet,356,198,356,0.000586,
4907fcd195ce514676ea179629c869f95cd21af7c1a80c90a4cb5d6f01cb132a,Emotet,1088,987,1088,0.001959,
494862a6512cb0ff0a0e8ee327dd19733b970940a4747f84574d5d62bd27704b,Emotet,144,92,144,0.000213,
4949153225a9424460d2a931279fc685ba4bf4c91e2f39861cf425cefca52f14,Trickbot,53,41,53,0.000118,
498399e30e68f32f659b35e9c908e12f7004a1451f44e8fa5ccad9d283f86988,Trickbot,16,15,16,0.000036,
49b536cd62453951c6493ba3ae36ee81ac30c91278a67aa2a9f260d54b171a50,Emotet,201,140,201,0.000323,39
49b568b404521449b3ee94a9e3c9ef6326d45bc3ffbb51f0dcff2eacf0b096cf,Trickbot,3126,1600,3126,0.005352,
49bbd4d6d6e603e7ecd36be9fe33cc6f9b2833ba3d4fc95c0cbea04f325570ad,Trickbot,80,61,80,0.000128,
49bf164605f97a500f5c273fcca7c4360b31a6eebc34561c7f1db932604aad43,Trickbot,1499,906,1499,0.002561,
49c1fa03d00243e737e2bf161e4f2529dfdc18c5fb0655ef649ed6246f20c52a,Trickbot,60,44,60,0.000103,
49d58625bf25c6fa923c2ac75b64c52eff8a72b99ae5409683d145239dd0dbbf,Emotet,199,142,199,0.000324,
49ddef7e327d3c6a5a8d028865ea139b6cf3d606f720b1ceb4a47850676c3d2f,Trickbot,65,55,65,0.000107,
49fb76b8516a6c2837ff4044766d8a07e2d5da490b1d2492bafce5db4f25766a,Trickbot,103,47,103,0.000180,
4a10ea4efcf1732066befd56a9941e3015581f9693d2ca09cb307f150c748334,Trickbot,229,121,229,0.000409,
4a2b2437814089607b287659cca2f9d82d5b7e3b5bd745f0c1c225cffd3dd83b,Emotet,164,138,164,0.000278,
4a4a0b451a08883c491b083d0f6a281f09a4b184aa7b9f24647fb63d0c10f697,Trickbot,555,143,555,0.000703,81
4a4d3e10e8ca429c08b389ce5f44f7a0e64c244969136c91afd33c98caf26298,Trickbot,1207,771,1207,0.002217,
4a4f8ff25bc334a90200d1687e09db2582b4451ea617ab14400849b7a70d881c,Trickbot,1900,1238,1900,0.002996,
4a5bdf328d682efaec55979b3e0723db5bb79775c7c133936c779e3bdc03201d,Trickbot,77,61,77,0.000116,
4a5d056e1c3289dccf58489fb6b5d766e8b3213a60b1f3167eadd653ba5e08a8,Emotet,98,49,98,0.000125,
4a891ba881ccc7df54f57e7c659f0edfd1de141bcc48431ed60f3882513f6550,Emotet,201,140,201,0.000317,
4ab88a424999f942a4ebe7e15a0198c263d3c25a2d1b5776b02b851353887dca,Trickbot,107,47,107,0.000139,
4abd8ab15aff36be4497002adb9a1d433161464ae5c9d0fdbe07e917d2e2fb25,Emotet,207,159,207,0.000328,
4ac5356cdae245b4e670277ba0dfd0ab786cd7bc382d20496a5dbf97fba0e97a,Emotet,71,32,71,0.000094,
4ad7703ff12ab1fd47156e479146b1b64d7f5e1f9674e789357633de130638bc,Trickbot,64,42,64,0.000111,
4af62c00ba7d2f902682519caf4cca3abc4ce03a6d77ad998580c2fbe626bb36,Trickbot,1852,1228,1852,0.003063,417
4afca388d914db3d81ca11901c80be2f424e5de152281166c52189ac1cc266e1,Emotet,341,201,341,0.000568,
4b068e62f1dfdeacfe1906a205aa83c05982b0d52231f834da95d6bc17e61a8e,Trickbot,634,281,634,0.001014,
4b1bd95c9b37f5c2c7ab8d61ad1f3a157479f105eba8af57b4cf1f9249978756,Emotet,283,183,283,0.000484,
4b33f06139484ae932b565ddb3992cf6fe47d718e730b49c04f7519beb5aa6d3,Trickbot,8,8,8,0.000024,
4b363480fb6b23ac0aa6848707273ee3c76470cd194e51e2c945770c57d03cf7,Trickbot,17,17,17,0.000044,
4b596ec030ae02aac9ccdbe24cfe7f541d74b753952c0b2663b935ffbbd25532,Emotet,40,22,40,0.000077,
4b5ee7b40f3db5b3d67e53aa43e1dc7117c14101d8aa7f17f215a8d85791476c,Trickbot,121,92,121,0.000196,
4b6847cb1d8a71acd66ee7672a1737f13b085a550882244580a25eb9f60e3d9f,Emotet,270,185,270,0.000509,
4b68d255c961fb91e0188eee86527c2f6a0a3e5c15dca8e48555a855026f941d,Emotet,502,193,502,0.000650,
4b6e98133ad71a3526edbbd680842bc0c3c69da30e5832ae05ee2da906732d57,Emotet,384,214,384,0.000530,72
4b840a3197e7fb558886ca20e5a65c490971ef0f627fe3a2eb863a64e690c7f9,Emotet,259,182,259,0.000354,
